county,PCODE,climate_zone,year_month,year,month,rainfall_mm,lta_mm,anomaly_mm,pct_of_normal
Machakos,KE016,semi-arid,2020-05,2020,5,53.84,86.67,-32.83,62.1
Machakos,KE016,semi-arid,2020-06,2020,6,34.63,28.89,5.74,119.9
Machakos,KE016,semi-arid,2020-07,2020,7,9.01,14.44,-5.43,62.4
Machakos,KE016,semi-arid,2020-08,2020,8,19.02,14.44,4.58,131.7
Machakos,KE016,semi-arid,2020-09,2020,9,15.7,28.89,-13.19,54.3
Machakos,KE016,semi-arid,2020-10,2020,10,59.5,86.67,-27.17,68.7
Machakos,KE016,semi-arid,2020-11,2020,11,134.96,115.56,19.4,116.8
Machakos,KE016,semi-arid,2020-12,2020,12,34.31,57.78,-23.47,59.4
Machakos,KE016,semi-arid,2021-01,2021,1,8.01,21.67,-13.66,37.0
Machakos,KE016,semi-arid,2021-02,2021,2,23.6,21.67,1.93,108.9
Machakos,KE016,semi-arid,2021-03,2021,3,16.99,65.0,-48.01,26.1
Machakos,KE016,semi-arid,2021-04,2021,4,76.28,108.33,-32.05,70.4
Machakos,KE016,semi-arid,2021-05,2021,5,41.16,86.67,-45.51,47.5
Machakos,KE016,semi-arid,2021-06,2021,6,31.29,28.89,2.4,108.3
Machakos,KE016,semi-arid,2021-07,2021,7,15.53,14.44,1.09,107.5
Machakos,KE016,semi-arid,2021-08,2021,8,18.38,14.44,3.94,127.2
Machakos,KE016,semi-arid,2021-09,2021,9,34.83,28.89,5.94,120.6
Machakos,KE016,semi-arid,2021-10,2021,10,30.23,86.67,-56.44,34.9
Machakos,KE016,semi-arid,2021-11,2021,11,57.09,115.56,-58.47,49.4
Machakos,KE016,semi-arid,2021-12,2021,12,36.16,57.78,-21.62,62.6
Machakos,KE016,semi-arid,2022-01,2022,1,17.31,21.67,-4.36,79.9
Machakos,KE016,semi-arid,2022-02,2022,2,12.92,21.67,-8.75,59.6
Machakos,KE016,semi-arid,2022-03,2022,3,41.47,65.0,-23.53,63.8
Machakos,KE016,semi-arid,2022-04,2022,4,48.86,108.33,-59.47,45.1
Machakos,KE016,semi-arid,2022-05,2022,5,50.84,86.67,-35.83,58.7
Machakos,KE016,semi-arid,2022-06,2022,6,24.8,28.89,-4.09,85.8
Machakos,KE016,semi-arid,2022-07,2022,7,16.75,14.44,2.31,116.0
Machakos,KE016,semi-arid,2022-08,2022,8,9.67,14.44,-4.77,66.9
Machakos,KE016,semi-arid,2022-09,2022,9,40.15,28.89,11.26,139.0
Machakos,KE016,semi-arid,2022-10,2022,10,52.75,86.67,-33.92,60.9
Machakos,KE016,semi-arid,2022-11,2022,11,30.44,115.56,-85.12,26.3
Machakos,KE016,semi-arid,2022-12,2022,12,33.4,57.78,-24.38,57.8
Machakos,KE016,semi-arid,2023-01,2023,1,14.5,21.67,-7.17,66.9
Machakos,KE016,semi-arid,2023-02,2023,2,15.98,21.67,-5.69,73.8
Machakos,KE016,semi-arid,2023-03,2023,3,83.13,65.0,18.13,127.9
Machakos,KE016,semi-arid,2023-04,2023,4,54.81,108.33,-53.52,50.6
Machakos,KE016,semi-arid,2023-05,2023,5,111.15,86.67,24.48,128.2
Machakos,KE016,semi-arid,2023-06,2023,6,24.65,28.89,-4.24,85.3
Machakos,KE016,semi-arid,2023-07,2023,7,8.92,14.44,-5.52,61.8
Machakos,KE016,semi-arid,2023-08,2023,8,10.01,14.44,-4.43,69.3
Machakos,KE016,semi-arid,2023-09,2023,9,30.76,28.89,1.87,106.5
Machakos,KE016,semi-arid,2023-10,2023,10,117.19,86.67,30.52,135.2
Machakos,KE016,semi-arid,2023-11,2023,11,199.5,115.56,83.94,172.6
Machakos,KE016,semi-arid,2023-12,2023,12,131.8,57.78,74.02,228.1
Machakos,KE016,semi-arid,2024-01,2024,1,40.27,21.67,18.6,185.9
Machakos,KE016,semi-arid,2024-02,2024,2,31.45,21.67,9.78,145.2
Machakos,KE016,semi-arid,2024-03,2024,3,65.77,65.0,0.77,101.2
Machakos,KE016,semi-arid,2024-04,2024,4,134.33,108.33,26.0,124.0
Machakos,KE016,semi-arid,2024-05,2024,5,94.98,86.67,8.31,109.6
Machakos,KE016,semi-arid,2024-06,2024,6,16.34,28.89,-12.55,56.6
Machakos,KE016,semi-arid,2024-07,2024,7,26.11,14.44,11.67,180.8
Machakos,KE016,semi-arid,2024-08,2024,8,24.56,14.44,10.12,170.0
Machakos,KE016,semi-arid,2024-09,2024,9,26.53,28.89,-2.36,91.8
Machakos,KE016,semi-arid,2024-10,2024,10,59.61,86.67,-27.06,68.8
Machakos,KE016,semi-arid,2024-11,2024,11,58.09,115.56,-57.47,50.3
Machakos,KE016,semi-arid,2024-12,2024,12,61.54,57.78,3.76,106.5
Machakos,KE016,semi-arid,2025-01,2025,1,26.29,21.67,4.62,121.3
Machakos,KE016,semi-arid,2025-02,2025,2,14.45,21.67,-7.22,66.7
Machakos,KE016,semi-arid,2025-03,2025,3,65.44,65.0,0.44,100.7
Machakos,KE016,semi-arid,2025-04,2025,4,135.53,108.33,27.2,125.1
Machakos,KE016,semi-arid,2025-05,2025,5,63.2,86.67,-23.47,72.9
Machakos,KE016,semi-arid,2025-06,2025,6,25.2,28.89,-3.69,87.2
Machakos,KE016,semi-arid,2025-07,2025,7,12.55,14.44,-1.89,86.9
Machakos,KE016,semi-arid,2025-08,2025,8,9.89,14.44,-4.55,68.5
Machakos,KE016,semi-arid,2025-09,2025,9,25.41,28.89,-3.48,88.0
Machakos,KE016,semi-arid,2025-10,2025,10,41.72,86.67,-44.95,48.1
Machakos,KE016,semi-arid,2025-11,2025,11,102.2,115.56,-13.36,88.4
Machakos,KE016,semi-arid,2025-12,2025,12,51.42,57.78,-6.36,89.0
Machakos,KE016,semi-arid,2026-01,2026,1,18.4,21.67,-3.27,84.9
Machakos,KE016,semi-arid,2026-02,2026,2,21.85,21.67,0.18,100.8
Makueni,KE017,semi-arid,2018-01,2018,1,10.11,18.33,-8.22,55.1
Makueni,KE017,semi-arid,2018-02,2018,2,10.93,18.33,-7.4,59.6
Makueni,KE017,semi-arid,2018-03,2018,3,24.71,55.0,-30.29,44.9
Makueni,KE017,semi-arid,2018-04,2018,4,32.0,91.67,-59.67,34.9
Makueni,KE017,semi-arid,2018-05,2018,5,58.23,73.33,-15.1,79.4
Makueni,KE017,semi-arid,2018-06,2018,6,18.23,24.44,-6.21,74.6
Makueni,KE017,semi-arid,2018-07,2018,7,11.42,12.22,-0.8,93.4
Makueni,KE017,semi-arid,2018-08,2018,8,7.99,12.22,-4.23,65.4
Makueni,KE017,semi-arid,2018-09,2018,9,19.89,24.44,-4.55,81.4
Makueni,KE017,semi-arid,2018-10,2018,10,68.97,73.33,-4.36,94.0
Makueni,KE017,semi-arid,2018-11,2018,11,93.74,97.78,-4.04,95.9
Makueni,KE017,semi-arid,2018-12,2018,12,26.12,48.89,-22.77,53.4
Makueni,KE017,semi-arid,2019-01,2019,1,16.79,18.33,-1.54,91.6
Makueni,KE017,semi-arid,2019-02,2019,2,12.06,18.33,-6.27,65.8
Makueni,KE017,semi-arid,2019-03,2019,3,45.64,55.0,-9.36,83.0
Makueni,KE017,semi-arid,2019-04,2019,4,60.74,91.67,-30.93,66.3
Makueni,KE017,semi-arid,2019-05,2019,5,125.08,73.33,51.75,170.6
Makueni,KE017,semi-arid,2019-06,2019,6,31.78,24.44,7.34,130.0
Makueni,KE017,semi-arid,2019-07,2019,7,13.55,12.22,1.33,110.9
Makueni,KE017,semi-arid,2019-08,2019,8,10.29,12.22,-1.93,84.2
Makueni,KE017,semi-arid,2019-09,2019,9,32.15,24.44,7.71,131.5
Makueni,KE017,semi-arid,2019-10,2019,10,125.68,73.33,52.35,171.4
Makueni,KE017,semi-arid,2019-11,2019,11,321.41,97.78,223.63,328.7
Makueni,KE017,semi-arid,2019-12,2019,12,123.67,48.89,74.78,253.0
Makueni,KE017,semi-arid,2020-01,2020,1,14.87,18.33,-3.46,81.1
Makueni,KE017,semi-arid,2020-02,2020,2,31.07,18.33,12.74,169.5
Makueni,KE017,semi-arid,2020-03,2020,3,24.46,55.0,-30.54,44.5
Makueni,KE017,semi-arid,2020-04,2020,4,91.69,91.67,0.02,100.0
Makueni,KE017,semi-arid,2020-05,2020,5,66.9,73.33,-6.43,91.2
Makueni,KE017,semi-arid,2020-06,2020,6,26.07,24.44,1.63,106.6
Makueni,KE017,semi-arid,2020-07,2020,7,5.75,12.22,-6.47,47.0
Makueni,KE017,semi-arid,2020-08,2020,8,12.63,12.22,0.41,103.3
Makueni,KE017,semi-arid,2020-09,2020,9,14.19,24.44,-10.25,58.0
Makueni,KE017,semi-arid,2020-10,2020,10,52.41,73.33,-20.92,71.5
Makueni,KE017,semi-arid,2020-11,2020,11,72.06,97.78,-25.72,73.7
Makueni,KE017,semi-arid,2020-12,2020,12,27.72,48.89,-21.17,56.7
Makueni,KE017,semi-arid,2021-01,2021,1,18.98,18.33,0.65,103.5
Makueni,KE017,semi-arid,2021-02,2021,2,12.72,18.33,-5.61,69.4
Makueni,KE017,semi-arid,2021-03,2021,3,26.93,55.0,-28.07,49.0
Makueni,KE017,semi-arid,2021-04,2021,4,39.39,91.67,-52.28,43.0
Makueni,KE017,semi-arid,2021-05,2021,5,47.93,73.33,-25.4,65.4
Makueni,KE017,semi-arid,2021-06,2021,6,27.25,24.44,2.81,111.5
Makueni,KE017,semi-arid,2021-07,2021,7,10.17,12.22,-2.05,83.2
Makueni,KE017,semi-arid,2021-08,2021,8,14.31,12.22,2.09,117.1
Makueni,KE017,semi-arid,2021-09,2021,9,36.91,24.44,12.47,151.0
Makueni,KE017,semi-arid,2021-10,2021,10,14.61,73.33,-58.72,19.9
Makueni,KE017,semi-arid,2021-11,2021,11,41.65,97.78,-56.13,42.6
Makueni,KE017,semi-arid,2021-12,2021,12,17.72,48.89,-31.17,36.2
Makueni,KE017,semi-arid,2022-01,2022,1,6.42,18.33,-11.91,35.0
Makueni,KE017,semi-arid,2022-02,2022,2,2.85,18.33,-15.48,15.5
Makueni,KE017,semi-arid,2022-03,2022,3,7.58,55.0,-47.42,13.8
Makueni,KE017,semi-arid,2022-04,2022,4,8.58,91.67,-83.09,9.4
Makueni,KE017,semi-arid,2022-05,2022,5,22.89,73.33,-50.44,31.2
Makueni,KE017,semi-arid,2022-06,2022,6,15.16,24.44,-9.28,62.0
Makueni,KE017,semi-arid,2022-07,2022,7,16.0,12.22,3.78,130.9
Makueni,KE017,semi-arid,2022-08,2022,8,10.05,12.22,-2.17,82.2
Makueni,KE017,semi-arid,2022-09,2022,9,6.74,24.44,-17.7,27.6
Makueni,KE017,semi-arid,2022-10,2022,10,44.78,73.33,-28.55,61.1
Makueni,KE017,semi-arid,2022-11,2022,11,177.48,97.78,79.7,181.5
Makueni,KE017,semi-arid,2022-12,2022,12,8.89,48.89,-40.0,18.2
Makueni,KE017,semi-arid,2023-01,2023,1,18.12,18.33,-0.21,98.8
Makueni,KE017,semi-arid,2023-02,2023,2,9.41,18.33,-8.92,51.3
Makueni,KE017,semi-arid,2023-03,2023,3,28.84,55.0,-26.16,52.4
Makueni,KE017,semi-arid,2023-04,2023,4,45.08,91.67,-46.59,49.2
Makueni,KE017,semi-arid,2023-05,2023,5,52.55,73.33,-20.78,71.7
Makueni,KE017,semi-arid,2023-06,2023,6,17.46,24.44,-6.98,71.4
Makueni,KE017,semi-arid,2023-07,2023,7,6.29,12.22,-5.93,51.5
Makueni,KE017,semi-arid,2023-08,2023,8,8.29,12.22,-3.93,67.8
Makueni,KE017,semi-arid,2023-09,2023,9,24.05,24.44,-0.39,98.4
Makueni,KE017,semi-arid,2023-10,2023,10,190.85,73.33,117.52,260.2
Makueni,KE017,semi-arid,2023-11,2023,11,382.69,97.78,284.91,391.4
Makueni,KE017,semi-arid,2023-12,2023,12,101.16,48.89,52.27,206.9
Makueni,KE017,semi-arid,2024-01,2024,1,31.17,18.33,12.84,170.0
Makueni,KE017,semi-arid,2024-02,2024,2,17.6,18.33,-0.73,96.0
Makueni,KE017,semi-arid,2024-03,2024,3,53.24,55.0,-1.76,96.8
Makueni,KE017,semi-arid,2024-04,2024,4,86.83,91.67,-4.84,94.7
Makueni,KE017,semi-arid,2024-05,2024,5,79.52,73.33,6.19,108.4
Makueni,KE017,semi-arid,2024-06,2024,6,32.43,24.44,7.99,132.7
Makueni,KE017,semi-arid,2024-07,2024,7,9.54,12.22,-2.68,78.1
Makueni,KE017,semi-arid,2024-08,2024,8,7.84,12.22,-4.38,64.1
Makueni,KE017,semi-arid,2024-09,2024,9,33.47,24.44,9.03,136.9
Makueni,KE017,semi-arid,2024-10,2024,10,85.84,73.33,12.51,117.1
Makueni,KE017,semi-arid,2024-11,2024,11,141.39,97.78,43.61,144.6
Makueni,KE017,semi-arid,2024-12,2024,12,31.43,48.89,-17.46,64.3
Makueni,KE017,semi-arid,2025-01,2025,1,15.77,18.33,-2.56,86.0
Makueni,KE017,semi-arid,2025-02,2025,2,25.48,18.33,7.15,139.0
Makueni,KE017,semi-arid,2025-03,2025,3,41.0,55.0,-14.0,74.5
Makueni,KE017,semi-arid,2025-04,2025,4,107.22,91.67,15.55,117.0
Makueni,KE017,semi-arid,2025-05,2025,5,61.56,73.33,-11.77,83.9
Makueni,KE017,semi-arid,2025-06,2025,6,26.36,24.44,1.92,107.8
Makueni,KE017,semi-arid,2025-07,2025,7,6.92,12.22,-5.3,56.6
Makueni,KE017,semi-arid,2025-08,2025,8,11.98,12.22,-0.24,98.0
Makueni,KE017,semi-arid,2025-09,2025,9,4.76,24.44,-19.68,19.5
Makueni,KE017,semi-arid,2025-10,2025,10,114.24,73.33,40.91,155.8
Makueni,KE017,semi-arid,2025-11,2025,11,130.43,97.78,32.65,133.4
Makueni,KE017,semi-arid,2025-12,2025,12,31.69,48.89,-17.2,64.8
Makueni,KE017,semi-arid,2026-01,2026,1,30.4,18.33,12.07,165.8
Makueni,KE017,semi-arid,2026-02,2026,2,23.57,18.33,5.24,128.6
Nyandarua,KE018,highland,2018-01,2018,1,23.12,40.0,-16.88,57.8
Nyandarua,KE018,highland,2018-02,2018,2,37.77,50.0,-12.23,75.5
Nyandarua,KE018,highland,2018-03,2018,3,46.19,100.0,-53.81,46.2
Nyandarua,KE018,highland,2018-04,2018,4,127.6,150.0,-22.4,85.1
Nyandarua,KE018,highland,2018-05,2018,5,69.41,120.0,-50.59,57.8
Nyandarua,KE018,highland,2018-06,2018,6,26.63,70.0,-43.37,38.0
Nyandarua,KE018,highland,2018-07,2018,7,46.01,50.0,-3.99,92.0
Nyandarua,KE018,highland,2018-08,2018,8,67.37,50.0,17.37,134.7
Nyandarua,KE018,highland,2018-09,2018,9,69.19,70.0,-0.81,98.8
Nyandarua,KE018,highland,2018-10,2018,10,103.34,100.0,3.34,103.3
Nyandarua,KE018,highland,2018-11,2018,11,108.41,120.0,-11.59,90.3
Nyandarua,KE018,highland,2018-12,2018,12,88.8,80.0,8.8,111.0
Nyandarua,KE018,highland,2019-01,2019,1,42.54,40.0,2.54,106.4
Nyandarua,KE018,highland,2019-02,2019,2,44.99,50.0,-5.01,90.0
Nyandarua,KE018,highland,2019-03,2019,3,90.48,100.0,-9.52,90.5
Nyandarua,KE018,highland,2019-04,2019,4,230.18,150.0,80.18,153.5
Nyandarua,KE018,highland,2019-05,2019,5,132.58,120.0,12.58,110.5
Nyandarua,KE018,highland,2019-06,2019,6,43.57,70.0,-26.43,62.2
Nyandarua,KE018,highland,2019-07,2019,7,48.86,50.0,-1.14,97.7
Nyandarua,KE018,highland,2019-08,2019,8,54.14,50.0,4.14,108.3
Nyandarua,KE018,highland,2019-09,2019,9,62.13,70.0,-7.87,88.8
Nyandarua,KE018,highland,2019-10,2019,10,70.55,100.0,-29.45,70.6
Nyandarua,KE018,highland,2019-11,2019,11,144.24,120.0,24.24,120.2
Nyandarua,KE018,highland,2019-12,2019,12,117.61,80.0,37.61,147.0
Nyandarua,KE018,highland,2020-01,2020,1,75.51,40.0,35.51,188.8
Nyandarua,KE018,highland,2020-02,2020,2,57.44,50.0,7.44,114.9
Nyandarua,KE018,highland,2020-03,2020,3,28.71,100.0,-71.29,28.7
Nyandarua,KE018,highland,2020-04,2020,4,84.69,150.0,-65.31,56.5
Nyandarua,KE018,highland,2020-05,2020,5,116.22,120.0,-3.78,96.8
Nyandarua,KE018,highland,2020-06,2020,6,51.61,70.0,-18.39,73.7
Nyandarua,KE018,highland,2020-07,2020,7,70.55,50.0,20.55,141.1
Nyandarua,KE018,highland,2020-08,2020,8,23.5,50.0,-26.5,47.0
Nyandarua,KE018,highland,2020-09,2020,9,15.18,70.0,-54.82,21.7
Nyandarua,KE018,highland,2020-10,2020,10,146.49,100.0,46.49,146.5
Nyandarua,KE018,highland,2020-11,2020,11,91.45,120.0,-28.55,76.2
Nyandarua,KE018,highland,2020-12,2020,12,30.54,80.0,-49.46,38.2
Nyandarua,KE018,highland,2021-01,2021,1,32.13,40.0,-7.87,80.3
Nyandarua,KE018,highland,2021-02,2021,2,51.14,50.0,1.14,102.3
Nyandarua,KE018,highland,2021-03,2021,3,75.88,100.0,-24.12,75.9
Nyandarua,KE018,highland,2021-04,2021,4,27.23,150.0,-122.77,18.2
Nyandarua,KE018,highland,2021-05,2021,5,57.32,120.0,-62.68,47.8
Nyandarua,KE018,highland,2021-06,2021,6,67.89,70.0,-2.11,97.0
Nyandarua,KE018,highland,2021-07,2021,7,56.57,50.0,6.57,113.1
Nyandarua,KE018,highland,2021-08,2021,8,30.96,50.0,-19.04,61.9
Nyandarua,KE018,highland,2021-09,2021,9,60.8,70.0,-9.2,86.9
Nyandarua,KE018,highland,2021-10,2021,10,50.07,100.0,-49.93,50.1
Nyandarua,KE018,highland,2021-11,2021,11,84.59,120.0,-35.41,70.5
Nyandarua,KE018,highland,2021-12,2021,12,80.14,80.0,0.14,100.2
Nyandarua,KE018,highland,2022-01,2022,1,19.06,40.0,-20.94,47.6
Nyandarua,KE018,highland,2022-02,2022,2,14.7,50.0,-35.3,29.4
Nyandarua,KE018,highland,2022-03,2022,3,33.43,100.0,-66.57,33.4
Nyandarua,KE018,highland,2022-04,2022,4,129.25,150.0,-20.75,86.2
Nyandarua,KE018,highland,2022-05,2022,5,37.49,120.0,-82.51,31.2
Nyandarua,KE018,highland,2022-06,2022,6,31.66,70.0,-38.34,45.2
Nyandarua,KE018,highland,2022-07,2022,7,32.84,50.0,-17.16,65.7
Nyandarua,KE018,highland,2022-08,2022,8,37.34,50.0,-12.66,74.7
Nyandarua,KE018,highland,2022-09,2022,9,43.35,70.0,-26.65,61.9
Nyandarua,KE018,highland,2022-10,2022,10,29.21,100.0,-70.79,29.2
Nyandarua,KE018,highland,2022-11,2022,11,80.16,120.0,-39.84,66.8
Nyandarua,KE018,highland,2022-12,2022,12,51.44,80.0,-28.56,64.3
Nyandarua,KE018,highland,2023-01,2023,1,32.31,40.0,-7.69,80.8
Nyandarua,KE018,highland,2023-02,2023,2,33.4,50.0,-16.6,66.8
Nyandarua,KE018,highland,2023-03,2023,3,135.28,100.0,35.28,135.3
Nyandarua,KE018,highland,2023-04,2023,4,149.94,150.0,-0.06,100.0
Nyandarua,KE018,highland,2023-05,2023,5,110.32,120.0,-9.68,91.9
Nyandarua,KE018,highland,2023-06,2023,6,94.18,70.0,24.18,134.5
Nyandarua,KE018,highland,2023-07,2023,7,45.11,50.0,-4.89,90.2
Nyandarua,KE018,highland,2023-08,2023,8,39.43,50.0,-10.57,78.9
Nyandarua,KE018,highland,2023-09,2023,9,67.57,70.0,-2.43,96.5
Nyandarua,KE018,highland,2023-10,2023,10,78.17,100.0,-21.83,78.2
Nyandarua,KE018,highland,2023-11,2023,11,252.92,120.0,132.92,210.8
Nyandarua,KE018,highland,2023-12,2023,12,152.94,80.0,72.94,191.2
Nyandarua,KE018,highland,2024-01,2024,1,49.26,40.0,9.26,123.1
Nyandarua,KE018,highland,2024-02,2024,2,77.7,50.0,27.7,155.4
Nyandarua,KE018,highland,2024-03,2024,3,125.2,100.0,25.2,125.2
Nyandarua,KE018,highland,2024-04,2024,4,109.83,150.0,-40.17,73.2
Nyandarua,KE018,highland,2024-05,2024,5,166.35,120.0,46.35,138.6
Nyandarua,KE018,highland,2024-06,2024,6,122.13,70.0,52.13,174.5
Nyandarua,KE018,highland,2024-07,2024,7,71.37,50.0,21.37,142.7
Nyandarua,KE018,highland,2024-08,2024,8,26.37,50.0,-23.63,52.7
Nyandarua,KE018,highland,2024-09,2024,9,83.12,70.0,13.12,118.7
Nyandarua,KE018,highland,2024-10,2024,10,49.52,100.0,-50.48,49.5
Nyandarua,KE018,highland,2024-11,2024,11,88.78,120.0,-31.22,74.0
Nyandarua,KE018,highland,2024-12,2024,12,77.88,80.0,-2.12,97.3
Nyandarua,KE018,highland,2025-01,2025,1,41.92,40.0,1.92,104.8
Nyandarua,KE018,highland,2025-02,2025,2,70.81,50.0,20.81,141.6
Nyandarua,KE018,highland,2025-03,2025,3,167.82,100.0,67.82,167.8
Nyandarua,KE018,highland,2025-04,2025,4,165.74,150.0,15.74,110.5
Nyandarua,KE018,highland,2025-05,2025,5,93.78,120.0,-26.22,78.1
Nyandarua,KE018,highland,2025-06,2025,6,26.67,70.0,-43.33,38.1
Nyandarua,KE018,highland,2025-07,2025,7,77.9,50.0,27.9,155.8
Nyandarua,KE018,highland,2025-08,2025,8,45.62,50.0,-4.38,91.2
Nyandarua,KE018,highland,2025-09,2025,9,65.25,70.0,-4.75,93.2
Nyandarua,KE018,highland,2025-10,2025,10,100.14,100.0,0.14,100.1
Nyandarua,KE018,highland,2025-11,2025,11,140.99,120.0,20.99,117.5
Nyandarua,KE018,highland,2025-12,2025,12,95.11,80.0,15.11,118.9
Nyandarua,KE018,highland,2026-01,2026,1,31.14,40.0,-8.86,77.8
Nyandarua,KE018,highland,2026-02,2026,2,39.98,50.0,-10.02,80.0
Nyeri,KE019,highland,2018-01,2018,1,27.77,38.0,-10.23,73.1
Nyeri,KE019,highland,2018-02,2018,2,33.11,47.5,-14.39,69.7
Nyeri,KE019,highland,2018-03,2018,3,51.55,95.0,-43.45,54.3
Nyeri,KE019,highland,2018-04,2018,4,100.51,142.5,-41.99,70.5
Nyeri,KE019,highland,2018-05,2018,5,56.8,114.0,-57.2,49.8
Nyeri,KE019,highland,2018-06,2018,6,13.71,66.5,-52.79,20.6
Nyeri,KE019,highland,2018-07,2018,7,38.39,47.5,-9.11,80.8
Nyeri,KE019,highland,2018-08,2018,8,25.75,47.5,-21.75,54.2
Nyeri,KE019,highland,2018-09,2018,9,65.83,66.5,-0.67,99.0
Nyeri,KE019,highland,2018-10,2018,10,61.0,95.0,-34.0,64.2
Nyeri,KE019,highland,2018-11,2018,11,113.9,114.0,-0.1,99.9
Nyeri,KE019,highland,2018-12,2018,12,37.77,76.0,-38.23,49.7
Nyeri,KE019,highland,2019-01,2019,1,15.79,38.0,-22.21,41.6
Nyeri,KE019,highland,2019-02,2019,2,43.2,47.5,-4.3,90.9
Nyeri,KE019,highland,2019-03,2019,3,69.38,95.0,-25.62,73.0
Nyeri,KE019,highland,2019-04,2019,4,68.3,142.5,-74.2,47.9
Nyeri,KE019,highland,2019-05,2019,5,134.45,114.0,20.45,117.9
Nyeri,KE019,highland,2019-06,2019,6,40.41,66.5,-26.09,60.8
Nyeri,KE019,highland,2019-07,2019,7,32.44,47.5,-15.06,68.3
Nyeri,KE019,highland,2019-08,2019,8,65.51,47.5,18.01,137.9
Nyeri,KE019,highland,2019-09,2019,9,77.26,66.5,10.76,116.2
Nyeri,KE019,highland,2019-10,2019,10,101.73,95.0,6.73,107.1
Nyeri,KE019,highland,2019-11,2019,11,173.71,114.0,59.71,152.4
Nyeri,KE019,highland,2019-12,2019,12,77.77,76.0,1.77,102.3
Nyeri,KE019,highland,2020-01,2020,1,50.88,38.0,12.88,133.9
Nyeri,KE019,highland,2020-02,2020,2,63.58,47.5,16.08,133.9
Nyeri,KE019,highland,2020-03,2020,3,109.09,95.0,14.09,114.8
Nyeri,KE019,highland,2020-04,2020,4,189.18,142.5,46.68,132.8
Nyeri,KE019,highland,2020-05,2020,5,51.32,114.0,-62.68,45.0
Nyeri,KE019,highland,2020-06,2020,6,83.26,66.5,16.76,125.2
Nyeri,KE019,highland,2020-07,2020,7,18.37,47.5,-29.13,38.7
Nyeri,KE019,highland,2020-08,2020,8,48.48,47.5,0.98,102.1
Nyeri,KE019,highland,2020-09,2020,9,74.62,66.5,8.12,112.2
Nyeri,KE019,highland,2020-10,2020,10,57.94,95.0,-37.06,61.0
Nyeri,KE019,highland,2020-11,2020,11,78.97,114.0,-35.03,69.3
Nyeri,KE019,highland,2020-12,2020,12,99.96,76.0,23.96,131.5
Nyeri,KE019,highland,2021-01,2021,1,43.07,38.0,5.07,113.3
Nyeri,KE019,highland,2021-02,2021,2,83.37,47.5,35.87,175.5
Nyeri,KE019,highland,2021-03,2021,3,106.41,95.0,11.41,112.0
Nyeri,KE019,highland,2021-04,2021,4,41.74,142.5,-100.76,29.3
Nyeri,KE019,highland,2021-05,2021,5,57.81,114.0,-56.19,50.7
Nyeri,KE019,highland,2021-06,2021,6,39.5,66.5,-27.0,59.4
Nyeri,KE019,highland,2021-07,2021,7,60.47,47.5,12.97,127.3
Nyeri,KE019,highland,2021-08,2021,8,50.42,47.5,2.92,106.1
Nyeri,KE019,highland,2021-09,2021,9,40.69,66.5,-25.81,61.2
Nyeri,KE019,highland,2021-10,2021,10,42.24,95.0,-52.76,44.5
Nyeri,KE019,highland,2021-11,2021,11,117.91,114.0,3.91,103.4
Nyeri,KE019,highland,2021-12,2021,12,40.99,76.0,-35.01,53.9
Nyeri,KE019,highland,2022-01,2022,1,7.87,38.0,-30.13,20.7
Nyeri,KE019,highland,2022-02,2022,2,16.2,47.5,-31.3,34.1
Nyeri,KE019,highland,2022-03,2022,3,86.75,95.0,-8.25,91.3
Nyeri,KE019,highland,2022-04,2022,4,95.44,142.5,-47.06,67.0
Nyeri,KE019,highland,2022-05,2022,5,29.41,114.0,-84.59,25.8
Nyeri,KE019,highland,2022-06,2022,6,55.64,66.5,-10.86,83.7
Nyeri,KE019,highland,2022-07,2022,7,53.0,47.5,5.5,111.6
Nyeri,KE019,highland,2022-08,2022,8,16.92,47.5,-30.58,35.6
Nyeri,KE019,highland,2022-09,2022,9,77.51,66.5,11.01,116.6
Nyeri,KE019,highland,2022-10,2022,10,66.5,95.0,-28.5,70.0
Nyeri,KE019,highland,2022-11,2022,11,48.7,114.0,-65.3,42.7
Nyeri,KE019,highland,2022-12,2022,12,56.61,76.0,-19.39,74.5
Nyeri,KE019,highland,2023-01,2023,1,26.37,38.0,-11.63,69.4
Nyeri,KE019,highland,2023-02,2023,2,33.87,47.5,-13.63,71.3
Nyeri,KE019,highland,2023-03,2023,3,74.51,95.0,-20.49,78.4
Nyeri,KE019,highland,2023-04,2023,4,71.53,142.5,-70.97,50.2
Nyeri,KE019,highland,2023-05,2023,5,61.86,114.0,-52.14,54.3
Nyeri,KE019,highland,2023-06,2023,6,51.29,66.5,-15.21,77.1
Nyeri,KE019,highland,2023-07,2023,7,41.24,47.5,-6.26,86.8
Nyeri,KE019,highland,2023-08,2023,8,52.58,47.5,5.08,110.7
Nyeri,KE019,highland,2023-09,2023,9,114.97,66.5,48.47,172.9
Nyeri,KE019,highland,2023-10,2023,10,207.41,95.0,112.41,218.3
Nyeri,KE019,highland,2023-11,2023,11,292.36,114.0,178.36,256.5
Nyeri,KE019,highland,2023-12,2023,12,212.72,76.0,136.72,279.9
Nyeri,KE019,highland,2024-01,2024,1,52.5,38.0,14.5,138.2
Nyeri,KE019,highland,2024-02,2024,2,33.07,47.5,-14.43,69.6
Nyeri,KE019,highland,2024-03,2024,3,157.43,95.0,62.43,165.7
